id,fusion_mode,available_pillars,missing_pillars,raw_weights,effective_weights,pillar_scores,weighted_contributions,reconstructed_h_score,stored_h_score,absolute_error
geo_0644,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9996, ""cg"": null, ""cf"": null}","{""p1"": 0.9996, ""p2"": 0.0, ""p3"": 0.0}",0.9996,0.9996,0.0000000000e+00
geo_0645,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.0359, ""cg"": null, ""cf"": null}","{""p1"": 0.0359, ""p2"": 0.0, ""p3"": 0.0}",0.0359,0.0359,0.0000000000e+00
geo_0646,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9993, ""cg"": null, ""cf"": null}","{""p1"": 0.9993, ""p2"": 0.0, ""p3"": 0.0}",0.9993,0.9993,0.0000000000e+00
geo_0647,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.0196, ""cg"": null, ""cf"": null}","{""p1"": 0.0196, ""p2"": 0.0, ""p3"": 0.0}",0.0196,0.0196,0.0000000000e+00
geo_0648,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9996, ""cg"": null, ""cf"": null}","{""p1"": 0.9996, ""p2"": 0.0, ""p3"": 0.0}",0.9996,0.9996,0.0000000000e+00
geo_0649,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.0359, ""cg"": null, ""cf"": null}","{""p1"": 0.0359, ""p2"": 0.0, ""p3"": 0.0}",0.0359,0.0359,0.0000000000e+00
geo_0650,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9993, ""cg"": null, ""cf"": null}","{""p1"": 0.9993, ""p2"": 0.0, ""p3"": 0.0}",0.9993,0.9993,0.0000000000e+00
pol_0651,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.4026, ""cg"": null, ""cf"": null}","{""p1"": 0.4026, ""p2"": 0.0, ""p3"": 0.0}",0.4026,0.4026,0.0000000000e+00
pol_0652,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1333, ""cg"": null, ""cf"": null}","{""p1"": 0.1333, ""p2"": 0.0, ""p3"": 0.0}",0.1333,0.1333,0.0000000000e+00
pol_0653,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1162, ""cg"": null, ""cf"": null}","{""p1"": 0.1162, ""p2"": 0.0, ""p3"": 0.0}",0.1162,0.1162,0.0000000000e+00
pol_0654,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9069, ""cg"": null, ""cf"": null}","{""p1"": 0.9069, ""p2"": 0.0, ""p3"": 0.0}",0.9069,0.9069,0.0000000000e+00
pol_0655,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.4026, ""cg"": null, ""cf"": null}","{""p1"": 0.4026, ""p2"": 0.0, ""p3"": 0.0}",0.4026,0.4026,0.0000000000e+00
pol_0656,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1333, ""cg"": null, ""cf"": null}","{""p1"": 0.1333, ""p2"": 0.0, ""p3"": 0.0}",0.1333,0.1333,0.0000000000e+00
pol_0657,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1162, ""cg"": null, ""cf"": null}","{""p1"": 0.1162, ""p2"": 0.0, ""p3"": 0.0}",0.1162,0.1162,0.0000000000e+00
pol_0658,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9069, ""cg"": null, ""cf"": null}","{""p1"": 0.9069, ""p2"": 0.0, ""p3"": 0.0}",0.9069,0.9069,0.0000000000e+00
pol_0659,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.4026, ""cg"": null, ""cf"": null}","{""p1"": 0.4026, ""p2"": 0.0, ""p3"": 0.0}",0.4026,0.4026,0.0000000000e+00
pol_0660,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1333, ""cg"": null, ""cf"": null}","{""p1"": 0.1333, ""p2"": 0.0, ""p3"": 0.0}",0.1333,0.1333,0.0000000000e+00
pol_0661,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1162, ""cg"": null, ""cf"": null}","{""p1"": 0.1162, ""p2"": 0.0, ""p3"": 0.0}",0.1162,0.1162,0.0000000000e+00
pol_0662,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9069, ""cg"": null, ""cf"": null}","{""p1"": 0.9069, ""p2"": 0.0, ""p3"": 0.0}",0.9069,0.9069,0.0000000000e+00
pol_0663,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.4026, ""cg"": null, ""cf"": null}","{""p1"": 0.4026, ""p2"": 0.0, ""p3"": 0.0}",0.4026,0.4026,0.0000000000e+00
pol_0664,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1333, ""cg"": null, ""cf"": null}","{""p1"": 0.1333, ""p2"": 0.0, ""p3"": 0.0}",0.1333,0.1333,0.0000000000e+00
pol_0665,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1162, ""cg"": null, ""cf"": null}","{""p1"": 0.1162, ""p2"": 0.0, ""p3"": 0.0}",0.1162,0.1162,0.0000000000e+00
pol_0666,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9069, ""cg"": null, ""cf"": null}","{""p1"": 0.9069, ""p2"": 0.0, ""p3"": 0.0}",0.9069,0.9069,0.0000000000e+00
pol_0667,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.4026, ""cg"": null, ""cf"": null}","{""p1"": 0.4026, ""p2"": 0.0, ""p3"": 0.0}",0.4026,0.4026,0.0000000000e+00
pol_0668,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1333, ""cg"": null, ""cf"": null}","{""p1"": 0.1333, ""p2"": 0.0, ""p3"": 0.0}",0.1333,0.1333,0.0000000000e+00
pol_0669,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1162, ""cg"": null, ""cf"": null}","{""p1"": 0.1162, ""p2"": 0.0, ""p3"": 0.0}",0.1162,0.1162,0.0000000000e+00
pol_0670,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9069, ""cg"": null, ""cf"": null}","{""p1"": 0.9069, ""p2"": 0.0, ""p3"": 0.0}",0.9069,0.9069,0.0000000000e+00
pol_0671,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.4026, ""cg"": null, ""cf"": null}","{""p1"": 0.4026, ""p2"": 0.0, ""p3"": 0.0}",0.4026,0.4026,0.0000000000e+00
pol_0672,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1333, ""cg"": null, ""cf"": null}","{""p1"": 0.1333, ""p2"": 0.0, ""p3"": 0.0}",0.1333,0.1333,0.0000000000e+00
pol_0673,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1162, ""cg"": null, ""cf"": null}","{""p1"": 0.1162, ""p2"": 0.0, ""p3"": 0.0}",0.1162,0.1162,0.0000000000e+00
pol_0674,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9069, ""cg"": null, ""cf"": null}","{""p1"": 0.9069, ""p2"": 0.0, ""p3"": 0.0}",0.9069,0.9069,0.0000000000e+00
pol_0675,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.4026, ""cg"": null, ""cf"": null}","{""p1"": 0.4026, ""p2"": 0.0, ""p3"": 0.0}",0.4026,0.4026,0.0000000000e+00
pol_0676,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1333, ""cg"": null, ""cf"": null}","{""p1"": 0.1333, ""p2"": 0.0, ""p3"": 0.0}",0.1333,0.1333,0.0000000000e+00
pol_0677,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1162, ""cg"": null, ""cf"": null}","{""p1"": 0.1162, ""p2"": 0.0, ""p3"": 0.0}",0.1162,0.1162,0.0000000000e+00
pol_0678,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9069, ""cg"": null, ""cf"": null}","{""p1"": 0.9069, ""p2"": 0.0, ""p3"": 0.0}",0.9069,0.9069,0.0000000000e+00
pol_0679,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.4026, ""cg"": null, ""cf"": null}","{""p1"": 0.4026, ""p2"": 0.0, ""p3"": 0.0}",0.4026,0.4026,0.0000000000e+00
pol_0680,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1333, ""cg"": null, ""cf"": null}","{""p1"": 0.1333, ""p2"": 0.0, ""p3"": 0.0}",0.1333,0.1333,0.0000000000e+00
pol_0681,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1162, ""cg"": null, ""cf"": null}","{""p1"": 0.1162, ""p2"": 0.0, ""p3"": 0.0}",0.1162,0.1162,0.0000000000e+00
pol_0682,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9069, ""cg"": null, ""cf"": null}","{""p1"": 0.9069, ""p2"": 0.0, ""p3"": 0.0}",0.9069,0.9069,0.0000000000e+00
pol_0683,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.4026, ""cg"": null, ""cf"": null}","{""p1"": 0.4026, ""p2"": 0.0, ""p3"": 0.0}",0.4026,0.4026,0.0000000000e+00
pol_0684,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1333, ""cg"": null, ""cf"": null}","{""p1"": 0.1333, ""p2"": 0.0, ""p3"": 0.0}",0.1333,0.1333,0.0000000000e+00
pol_0685,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1162, ""cg"": null, ""cf"": null}","{""p1"": 0.1162, ""p2"": 0.0, ""p3"": 0.0}",0.1162,0.1162,0.0000000000e+00
pol_0686,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9069, ""cg"": null, ""cf"": null}","{""p1"": 0.9069, ""p2"": 0.0, ""p3"": 0.0}",0.9069,0.9069,0.0000000000e+00
pol_0687,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.4026, ""cg"": null, ""cf"": null}","{""p1"": 0.4026, ""p2"": 0.0, ""p3"": 0.0}",0.4026,0.4026,0.0000000000e+00
pol_0688,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1333, ""cg"": null, ""cf"": null}","{""p1"": 0.1333, ""p2"": 0.0, ""p3"": 0.0}",0.1333,0.1333,0.0000000000e+00
pol_0689,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1162, ""cg"": null, ""cf"": null}","{""p1"": 0.1162, ""p2"": 0.0, ""p3"": 0.0}",0.1162,0.1162,0.0000000000e+00
pol_0690,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9069, ""cg"": null, ""cf"": null}","{""p1"": 0.9069, ""p2"": 0.0, ""p3"": 0.0}",0.9069,0.9069,0.0000000000e+00
pol_0691,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.4026, ""cg"": null, ""cf"": null}","{""p1"": 0.4026, ""p2"": 0.0, ""p3"": 0.0}",0.4026,0.4026,0.0000000000e+00
pol_0692,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1333, ""cg"": null, ""cf"": null}","{""p1"": 0.1333, ""p2"": 0.0, ""p3"": 0.0}",0.1333,0.1333,0.0000000000e+00
pol_0693,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1162, ""cg"": null, ""cf"": null}","{""p1"": 0.1162, ""p2"": 0.0, ""p3"": 0.0}",0.1162,0.1162,0.0000000000e+00
pol_0694,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9069, ""cg"": null, ""cf"": null}","{""p1"": 0.9069, ""p2"": 0.0, ""p3"": 0.0}",0.9069,0.9069,0.0000000000e+00
pol_0695,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.4026, ""cg"": null, ""cf"": null}","{""p1"": 0.4026, ""p2"": 0.0, ""p3"": 0.0}",0.4026,0.4026,0.0000000000e+00
pol_0696,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1333, ""cg"": null, ""cf"": null}","{""p1"": 0.1333, ""p2"": 0.0, ""p3"": 0.0}",0.1333,0.1333,0.0000000000e+00
pol_0697,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1162, ""cg"": null, ""cf"": null}","{""p1"": 0.1162, ""p2"": 0.0, ""p3"": 0.0}",0.1162,0.1162,0.0000000000e+00
pol_0698,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9069, ""cg"": null, ""cf"": null}","{""p1"": 0.9069, ""p2"": 0.0, ""p3"": 0.0}",0.9069,0.9069,0.0000000000e+00
pol_0699,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.4026, ""cg"": null, ""cf"": null}","{""p1"": 0.4026, ""p2"": 0.0, ""p3"": 0.0}",0.4026,0.4026,0.0000000000e+00
pol_0700,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.1333, ""cg"": null, ""cf"": null}","{""p1"": 0.1333, ""p2"": 0.0, ""p3"": 0.0}",0.1333,0.1333,0.0000000000e+00
lit_0701,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.15, ""cg"": null, ""cf"": null}","{""p1"": 0.15, ""p2"": 0.0, ""p3"": 0.0}",0.15,0.15,0.0000000000e+00
lit_0702,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9987, ""cg"": null, ""cf"": null}","{""p1"": 0.9987, ""p2"": 0.0, ""p3"": 0.0}",0.9987,0.9987,0.0000000000e+00
lit_0703,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.0079, ""cg"": null, ""cf"": null}","{""p1"": 0.0079, ""p2"": 0.0, ""p3"": 0.0}",0.0079,0.0079,0.0000000000e+00
lit_0704,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9997, ""cg"": null, ""cf"": null}","{""p1"": 0.9997, ""p2"": 0.0, ""p3"": 0.0}",0.9997,0.9997,0.0000000000e+00
lit_0705,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.15, ""cg"": null, ""cf"": null}","{""p1"": 0.15, ""p2"": 0.0, ""p3"": 0.0}",0.15,0.15,0.0000000000e+00
lit_0706,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9987, ""cg"": null, ""cf"": null}","{""p1"": 0.9987, ""p2"": 0.0, ""p3"": 0.0}",0.9987,0.9987,0.0000000000e+00
lit_0707,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.0079, ""cg"": null, ""cf"": null}","{""p1"": 0.0079, ""p2"": 0.0, ""p3"": 0.0}",0.0079,0.0079,0.0000000000e+00
lit_0708,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9997, ""cg"": null, ""cf"": null}","{""p1"": 0.9997, ""p2"": 0.0, ""p3"": 0.0}",0.9997,0.9997,0.0000000000e+00
lit_0709,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.15, ""cg"": null, ""cf"": null}","{""p1"": 0.15, ""p2"": 0.0, ""p3"": 0.0}",0.15,0.15,0.0000000000e+00
lit_0710,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9987, ""cg"": null, ""cf"": null}","{""p1"": 0.9987, ""p2"": 0.0, ""p3"": 0.0}",0.9987,0.9987,0.0000000000e+00
lit_0711,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.0079, ""cg"": null, ""cf"": null}","{""p1"": 0.0079, ""p2"": 0.0, ""p3"": 0.0}",0.0079,0.0079,0.0000000000e+00
lit_0712,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9997, ""cg"": null, ""cf"": null}","{""p1"": 0.9997, ""p2"": 0.0, ""p3"": 0.0}",0.9997,0.9997,0.0000000000e+00
lit_0713,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.15, ""cg"": null, ""cf"": null}","{""p1"": 0.15, ""p2"": 0.0, ""p3"": 0.0}",0.15,0.15,0.0000000000e+00
lit_0714,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9987, ""cg"": null, ""cf"": null}","{""p1"": 0.9987, ""p2"": 0.0, ""p3"": 0.0}",0.9987,0.9987,0.0000000000e+00
lit_0715,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.0079, ""cg"": null, ""cf"": null}","{""p1"": 0.0079, ""p2"": 0.0, ""p3"": 0.0}",0.0079,0.0079,0.0000000000e+00
lit_0716,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.9997, ""cg"": null, ""cf"": null}","{""p1"": 0.9997, ""p2"": 0.0, ""p3"": 0.0}",0.9997,0.9997,0.0000000000e+00
lit_0717,PARTIAL_RENORMALIZED,P1,P2+P3,"{""alpha"": 0.45, ""beta"": 0.3, ""gamma"": 0.25}","{""alpha"": 1.0, ""beta"": 0.0, ""gamma"": 0.0}","{""fe"": 0.15, ""cg"": null, ""cf"": null}","{""p1"": 0.15, ""p2"": 0.0, ""p3"": 0.0}",0.15,0.15,0.0000000000e+00
